934;7,7,32,10374;8,6
935;2,8,84,18130;8,6
936;3,8,50,74197;8,6
937;9,8,114,40913;8,6
938;14,8,96,68037;8,6
939;5,7,43,20196;8,6
940;13,4,51,73803;8,6
941;10,5,72,11953;8,6
942;6,4,78,19122;8,6
943;15,3,22,8655;8,6
944;6,9,57,12952;8,6
945;15,4,106,65269;8,6
946;15,2,89,15967;8,6
947;17,4,32,60728;8,6
948;8,60,94,86520;8,6
949;20,10,64,28971;8,6
950;20,5,14,21545;8,6
951;11,8,82,102073;8,6
952;8,60,67,3890;8,6
953;7,8,67,11046;8,6
954;7,7,12,86523;8,6
955;2,1,39,49866;8,6
956;18,6,106,49904;8,6
957;20,3,44,71874;8,6
958;15,10,31,60889;8,6
959;20,2,119,68592;8,6
960;15,10,110,22494;8,6
961;7,10,70,26259;8,6
962;15,5,30,33147;8,6
963;20,3,99,99083;8,6
964;18,8,34,76205;8,6
965;1,9,15,20415;8,6
966;5,2,88,39472;8,6
967;10,5,48,2380;8,6
968;19,10,4,2142;8,6
969;3,6,70,11000;8,6
970;10,8,59,406;8,6
971;11,4,51,59430;8,6
972;13,7,3,64703;8,6
973;17,2,106,85170;8,6
974;17,10,88,89181;8,6
975;15,4,92,68394;8,6
976;17,2,121,65299;8,6
977;11,2,124,19004;8,6
978;6,5,10,75425;8,6
979;6,4,77,94802;8,6
980;18,3,126,47575;8,6
981;9,4,55,46041;8,6
982;15,8,73,32243;8,6
983;14,5,10,39109;8,6
984;17,5,122,19864;8,6
985;3,9,127,29972;8,6
986;6,1,35,24958;8,6
987;4,9,107,55681;8,6
988;13,4,102,14470;8,6
989;16,9,68,6268;8,6
990;14,3,64,39741;8,6
991;2,10,8,78766;8,6
992;6,1,107,77952;8,6
993;13,3,20,57337;8,6
994;11,2,38,35801;8,6
995;7,3,64,94017;8,6
996;8,6,4,66126;8,6
997;9,7,58,83881;8,6
998;8,6,58,16539;8,6
999;13,2,122,94350;8,6
