934;7,7,32,10374;8,7
935;2,8,84,18130;8,7
936;3,8,50,74197;8,7
937;9,8,114,40913;8,7
938;14,8,96,68037;8,7
939;5,7,43,20196;8,7
940;13,4,51,73803;8,7
941;10,5,72,11953;8,7
942;6,4,78,19122;8,7
943;15,3,22,8655;8,7
944;6,9,57,12952;8,7
945;15,4,106,65269;8,7
946;15,2,89,15967;8,7
947;17,4,32,60728;8,7
948;8,70,94,86520;8,7
949;20,10,64,28971;8,7
950;20,5,14,21545;8,7
951;11,8,82,102073;8,7
952;8,70,67,3890;8,7
953;7,8,67,11046;8,7
954;7,7,12,86523;8,7
955;2,1,39,49866;8,7
956;18,6,106,49904;8,7
957;20,3,44,71874;8,7
958;15,10,31,60889;8,7
959;20,2,119,68592;8,7
960;15,10,110,22494;8,7
961;7,10,70,26259;8,7
962;15,5,30,33147;8,7
963;20,3,99,99083;8,7
964;18,8,34,76205;8,7
965;1,9,15,20415;8,7
966;5,2,88,39472;8,7
967;10,5,48,2380;8,7
968;19,10,4,2142;8,7
969;3,6,70,11000;8,7
970;10,8,59,406;8,7
971;11,4,51,59430;8,7
972;13,7,3,64703;8,7
973;17,2,106,85170;8,7
974;17,10,88,89181;8,7
975;15,4,92,68394;8,7
976;17,2,121,65299;8,7
977;11,2,124,19004;8,7
978;6,5,10,75425;8,7
979;6,4,77,94802;8,7
980;18,3,126,47575;8,7
981;9,4,55,46041;8,7
982;15,8,73,32243;8,7
983;14,5,10,39109;8,7
984;17,5,122,19864;8,7
985;3,9,127,29972;8,7
986;6,1,35,24958;8,7
987;4,9,107,55681;8,7
988;13,4,102,14470;8,7
989;16,9,68,6268;8,7
990;14,3,64,39741;8,7
991;2,10,8,78766;8,7
992;6,1,107,77952;8,7
993;13,3,20,57337;8,7
994;11,2,38,35801;8,7
995;7,3,64,94017;8,7
996;8,7,4,66126;8,7
997;9,7,58,83881;8,7
998;8,7,58,16539;8,7
999;13,2,122,94350;8,7
